x,y,objID,classID
58670.0,3125.0,22.0,1.0
58659.0,3125.0,22.0,1.0
58655.0,3125.0,22.0,1.0
58649.0,3127.0,22.0,1.0
58646.0,3129.0,22.0,1.0
58642.0,3132.0,22.0,1.0
58638.0,3136.0,22.0,1.0
58634.0,3138.0,22.0,1.0
58631.0,3140.0,22.0,1.0
58625.0,3142.0,22.0,1.0
58621.0,3144.0,22.0,1.0
58616.0,3148.0,22.0,1.0
58608.0,3151.0,22.0,1.0
58606.0,3151.0,22.0,1.0
58602.0,3151.0,22.0,1.0
58597.0,3151.0,22.0,1.0
58595.0,3151.0,22.0,1.0
58591.0,3151.0,22.0,1.0
58589.0,3153.0,22.0,1.0
58583.0,3155.0,22.0,1.0
58580.0,3155.0,22.0,1.0
58572.0,3157.0,22.0,1.0
58568.0,3157.0,22.0,1.0
58563.0,3159.0,22.0,1.0
58559.0,3161.0,22.0,1.0
58555.0,3161.0,22.0,1.0
58549.0,3163.0,22.0,1.0
58548.0,3165.0,22.0,1.0
58546.0,3166.0,22.0,1.0
58544.0,3174.0,22.0,1.0
58542.0,3180.0,22.0,1.0
58540.0,3183.0,22.0,1.0
58534.0,3187.0,22.0,1.0
58533.0,3191.0,22.0,1.0
58533.0,3193.0,22.0,1.0
58531.0,3195.0,22.0,1.0
58529.0,3200.0,22.0,1.0
58527.0,3202.0,22.0,1.0
58527.0,3214.0,22.0,1.0
58525.0,3225.0,22.0,1.0
58525.0,3229.0,22.0,1.0
58525.0,3234.0,22.0,1.0
58523.0,3244.0,22.0,1.0
58521.0,3248.0,22.0,1.0
58521.0,3249.0,22.0,1.0
58521.0,3251.0,22.0,1.0
58519.0,3253.0,22.0,1.0
58517.0,3259.0,22.0,1.0
58516.0,3261.0,22.0,1.0
58516.0,3263.0,22.0,1.0
58516.0,3265.0,22.0,1.0
58514.0,3265.0,22.0,1.0
58514.0,3266.0,22.0,1.0
58512.0,3266.0,22.0,1.0
58510.0,3268.0,22.0,1.0
58506.0,3268.0,22.0,1.0
58502.0,3270.0,22.0,1.0
58500.0,3272.0,22.0,1.0
58495.0,3272.0,22.0,1.0
58493.0,3274.0,22.0,1.0
58489.0,3274.0,22.0,1.0
58487.0,3274.0,22.0,1.0
58485.0,3274.0,22.0,1.0
58482.0,3278.0,22.0,1.0
58480.0,3278.0,22.0,1.0
58478.0,3278.0,22.0,1.0
58474.0,3280.0,22.0,1.0
58468.0,3280.0,22.0,1.0
58463.0,3280.0,22.0,1.0
58459.0,3278.0,22.0,1.0
58449.0,3263.0,22.0,1.0
59197.0,2936.0,23.0,1.0
59196.0,2937.0,23.0,1.0
59194.0,2941.0,23.0,1.0
59192.0,2948.0,23.0,1.0
59192.0,2951.0,23.0,1.0
59191.0,2954.0,23.0,1.0
59190.0,2958.0,23.0,1.0
59189.0,2960.0,23.0,1.0
59189.0,2962.0,23.0,1.0
59189.0,2963.0,23.0,1.0
59187.0,2965.0,23.0,1.0
59187.0,2972.0,23.0,1.0
59187.0,2981.0,23.0,1.0
59189.0,3000.0,23.0,1.0
59190.0,3005.0,23.0,1.0
59190.0,3006.0,23.0,1.0
59192.0,3009.0,23.0,1.0
59194.0,3010.0,23.0,1.0
59197.0,3011.0,23.0,1.0
59199.0,3011.0,23.0,1.0
59201.0,3011.0,23.0,1.0
59204.0,3011.0,23.0,1.0
59207.0,3011.0,23.0,1.0
59216.0,3010.0,23.0,1.0
59221.0,3009.0,23.0,1.0
59229.0,3009.0,23.0,1.0
59232.0,3007.0,23.0,1.0
59234.0,3005.0,23.0,1.0
59238.0,3001.0,23.0,1.0
59241.0,2997.0,23.0,1.0
59244.0,2991.0,23.0,1.0
59248.0,2981.0,23.0,1.0
59250.0,2974.0,23.0,1.0
59252.0,2968.0,23.0,1.0
59254.0,2962.0,23.0,1.0
59260.0,2957.0,23.0,1.0
59264.0,2954.0,23.0,1.0
59265.0,2953.0,23.0,1.0
59269.0,2948.0,23.0,1.0
59271.0,2943.0,23.0,1.0
59274.0,2942.0,23.0,1.0
59276.0,2938.0,23.0,1.0
59281.0,2936.0,23.0,1.0
59283.0,2932.0,23.0,1.0
59287.0,2930.0,23.0,1.0
59292.0,2925.0,23.0,1.0
59299.0,2921.0,23.0,1.0
59302.0,2920.0,23.0,1.0
59312.0,2918.0,23.0,1.0
59317.0,2918.0,23.0,1.0
59318.0,2918.0,23.0,1.0
59322.0,2920.0,23.0,1.0
59327.0,2920.0,23.0,1.0
59329.0,2920.0,23.0,1.0
59334.0,2918.0,23.0,1.0
59343.0,2916.0,23.0,1.0
59349.0,2912.0,23.0,1.0
59350.0,2911.0,23.0,1.0
59352.0,2911.0,23.0,1.0
59354.0,2911.0,23.0,1.0
59357.0,2911.0,23.0,1.0
59360.0,2910.0,23.0,1.0
59364.0,2910.0,23.0,1.0
59365.0,2910.0,23.0,1.0
59370.0,2910.0,23.0,1.0
59374.0,2909.0,23.0,1.0
59379.0,2909.0,23.0,1.0
59385.0,2910.0,23.0,1.0
59390.0,2906.0,23.0,1.0
59390.0,2899.0,23.0,1.0
59390.0,2891.0,23.0,1.0
59390.0,2888.0,23.0,1.0
59385.0,2880.0,23.0,1.0
59381.0,2878.0,23.0,1.0
59371.0,2874.0,23.0,1.0
59364.0,2874.0,23.0,1.0
59363.0,2874.0,23.0,1.0
59359.0,2875.0,23.0,1.0
59355.0,2875.0,23.0,1.0
59353.0,2876.0,23.0,1.0
59350.0,2876.0,23.0,1.0
59348.0,2876.0,23.0,1.0
59343.0,2879.0,23.0,1.0
59338.0,2881.0,23.0,1.0
59333.0,2883.0,23.0,1.0
59329.0,2885.0,23.0,1.0
59323.0,2888.0,23.0,1.0
59320.0,2890.0,23.0,1.0
59313.0,2894.0,23.0,1.0
59306.0,2896.0,23.0,1.0
59301.0,2896.0,23.0,1.0
59299.0,2897.0,23.0,1.0
59297.0,2897.0,23.0,1.0
59294.0,2899.0,23.0,1.0
59294.0,2901.0,23.0,1.0
59292.0,2901.0,23.0,1.0
59291.0,2902.0,23.0,1.0
59290.0,2902.0,23.0,1.0
59286.0,2905.0,23.0,1.0
59285.0,2905.0,23.0,1.0
59280.0,2906.0,23.0,1.0
59278.0,2907.0,23.0,1.0
59275.0,2907.0,23.0,1.0
59273.0,2910.0,23.0,1.0
59270.0,2910.0,23.0,1.0
59268.0,2911.0,23.0,1.0
59266.0,2911.0,23.0,1.0
59263.0,2912.0,23.0,1.0
59262.0,2914.0,23.0,1.0
59260.0,2914.0,23.0,1.0
59259.0,2914.0,23.0,1.0
59257.0,2915.0,23.0,1.0
59254.0,2915.0,23.0,1.0
59249.0,2915.0,23.0,1.0
59248.0,2915.0,23.0,1.0
59245.0,2917.0,23.0,1.0
59243.0,2918.0,23.0,1.0
59241.0,2921.0,23.0,1.0
59237.0,2925.0,23.0,1.0
59234.0,2926.0,23.0,1.0
59232.0,2927.0,23.0,1.0
59231.0,2927.0,23.0,1.0
59228.0,2927.0,23.0,1.0
59224.0,2927.0,23.0,1.0
59222.0,2927.0,23.0,1.0
59220.0,2927.0,23.0,1.0
59217.0,2927.0,23.0,1.0
59211.0,2927.0,23.0,1.0
59211.0,2926.0,23.0,1.0
59208.0,2927.0,23.0,1.0
59206.0,2928.0,23.0,1.0
59204.0,2928.0,23.0,1.0
59204.0,2930.0,23.0,1.0
59197.0,2936.0,23.0,1.0
59595.0,2915.0,24.0,1.0
59595.0,2917.0,24.0,1.0
59591.0,2925.0,24.0,1.0
59590.0,2926.0,24.0,1.0
59589.0,2931.0,24.0,1.0
59587.0,2935.0,24.0,1.0
59587.0,2939.0,24.0,1.0
59589.0,2943.0,24.0,1.0
59589.0,2946.0,24.0,1.0
59590.0,2949.0,24.0,1.0
59591.0,2951.0,24.0,1.0
59594.0,2952.0,24.0,1.0
59597.0,2954.0,24.0,1.0
59603.0,2956.0,24.0,1.0
59610.0,2954.0,24.0,1.0
59612.0,2954.0,24.0,1.0
59613.0,2953.0,24.0,1.0
59618.0,2953.0,24.0,1.0
59622.0,2952.0,24.0,1.0
59626.0,2951.0,24.0,1.0
59628.0,2948.0,24.0,1.0
59629.0,2947.0,24.0,1.0
59633.0,2944.0,24.0,1.0
59636.0,2943.0,24.0,1.0
59639.0,2938.0,24.0,1.0
59640.0,2935.0,24.0,1.0
59642.0,2931.0,24.0,1.0
59643.0,2927.0,24.0,1.0
59644.0,2922.0,24.0,1.0
59645.0,2918.0,24.0,1.0
59647.0,2917.0,24.0,1.0
59649.0,2914.0,24.0,1.0
59650.0,2912.0,24.0,1.0
59652.0,2911.0,24.0,1.0
59655.0,2909.0,24.0,1.0
59658.0,2906.0,24.0,1.0
59661.0,2899.0,24.0,1.0
59664.0,2893.0,24.0,1.0
59668.0,2888.0,24.0,1.0
59673.0,2884.0,24.0,1.0
59680.0,2880.0,24.0,1.0
59682.0,2879.0,24.0,1.0
59690.0,2875.0,24.0,1.0
59694.0,2873.0,24.0,1.0
59697.0,2872.0,24.0,1.0
59703.0,2868.0,24.0,1.0
59706.0,2867.0,24.0,1.0
59715.0,2864.0,24.0,1.0
59721.0,2860.0,24.0,1.0
59726.0,2859.0,24.0,1.0
59734.0,2856.0,24.0,1.0
59739.0,2854.0,24.0,1.0
59742.0,2853.0,24.0,1.0
59747.0,2852.0,24.0,1.0
59752.0,2852.0,24.0,1.0
59758.0,2851.0,24.0,1.0
59765.0,2851.0,24.0,1.0
59770.0,2849.0,24.0,1.0
59779.0,2849.0,24.0,1.0
59785.0,2849.0,24.0,1.0
59790.0,2848.0,24.0,1.0
59794.0,2848.0,24.0,1.0
59795.0,2848.0,24.0,1.0
59797.0,2848.0,24.0,1.0
59801.0,2848.0,24.0,1.0
59811.0,2847.0,24.0,1.0
59821.0,2846.0,24.0,1.0
59827.0,2846.0,24.0,1.0
59833.0,2846.0,24.0,1.0
59834.0,2846.0,24.0,1.0
59838.0,2847.0,24.0,1.0
59843.0,2848.0,24.0,1.0
59848.0,2848.0,24.0,1.0
59850.0,2848.0,24.0,1.0
59853.0,2848.0,24.0,1.0
59854.0,2847.0,24.0,1.0
59855.0,2846.0,24.0,1.0
59857.0,2844.0,24.0,1.0
59858.0,2843.0,24.0,1.0
59858.0,2841.0,24.0,1.0
59858.0,2839.0,24.0,1.0
59857.0,2835.0,24.0,1.0
59855.0,2831.0,24.0,1.0
59854.0,2830.0,24.0,1.0
59853.0,2827.0,24.0,1.0
59850.0,2827.0,24.0,1.0
59847.0,2825.0,24.0,1.0
59840.0,2823.0,24.0,1.0
59838.0,2823.0,24.0,1.0
59834.0,2822.0,24.0,1.0
59832.0,2822.0,24.0,1.0
59827.0,2823.0,24.0,1.0
59824.0,2823.0,24.0,1.0
59818.0,2823.0,24.0,1.0
59811.0,2823.0,24.0,1.0
59803.0,2825.0,24.0,1.0
59797.0,2825.0,24.0,1.0
59794.0,2825.0,24.0,1.0
59787.0,2825.0,24.0,1.0
59784.0,2825.0,24.0,1.0
59777.0,2822.0,24.0,1.0
59776.0,2822.0,24.0,1.0
59774.0,2822.0,24.0,1.0
59771.0,2822.0,24.0,1.0
59769.0,2822.0,24.0,1.0
59766.0,2821.0,24.0,1.0
59765.0,2821.0,24.0,1.0
59755.0,2821.0,24.0,1.0
59754.0,2820.0,24.0,1.0
59753.0,2820.0,24.0,1.0
59748.0,2822.0,24.0,1.0
59745.0,2822.0,24.0,1.0
59742.0,2823.0,24.0,1.0
59740.0,2823.0,24.0,1.0
59737.0,2825.0,24.0,1.0
59729.0,2827.0,24.0,1.0
59724.0,2830.0,24.0,1.0
59721.0,2831.0,24.0,1.0
59718.0,2833.0,24.0,1.0
59716.0,2835.0,24.0,1.0
59712.0,2836.0,24.0,1.0
59708.0,2838.0,24.0,1.0
59706.0,2839.0,24.0,1.0
59701.0,2842.0,24.0,1.0
59694.0,2843.0,24.0,1.0
59692.0,2844.0,24.0,1.0
59687.0,2847.0,24.0,1.0
59685.0,2847.0,24.0,1.0
59676.0,2851.0,24.0,1.0
59673.0,2853.0,24.0,1.0
59663.0,2856.0,24.0,1.0
59659.0,2858.0,24.0,1.0
59659.0,2860.0,24.0,1.0
59654.0,2862.0,24.0,1.0
59649.0,2865.0,24.0,1.0
59648.0,2867.0,24.0,1.0
59640.0,2873.0,24.0,1.0
59633.0,2880.0,24.0,1.0
59627.0,2885.0,24.0,1.0
59624.0,2886.0,24.0,1.0
59623.0,2888.0,24.0,1.0
59618.0,2891.0,24.0,1.0
59613.0,2896.0,24.0,1.0
59612.0,2897.0,24.0,1.0
59610.0,2900.0,24.0,1.0
59606.0,2904.0,24.0,1.0
59605.0,2905.0,24.0,1.0
59603.0,2905.0,24.0,1.0
59601.0,2906.0,24.0,1.0
59601.0,2907.0,24.0,1.0
59598.0,2909.0,24.0,1.0
59597.0,2911.0,24.0,1.0
59596.0,2911.0,24.0,1.0
59595.0,2915.0,24.0,1.0
60186.0,2860.0,25.0,1.0
60185.0,2859.0,25.0,1.0
60175.0,2859.0,25.0,1.0
60172.0,2859.0,25.0,1.0
60164.0,2860.0,25.0,1.0
60162.0,2860.0,25.0,1.0
60159.0,2860.0,25.0,1.0
60157.0,2861.0,25.0,1.0
60154.0,2861.0,25.0,1.0
60151.0,2862.0,25.0,1.0
60147.0,2863.0,25.0,1.0
60142.0,2868.0,25.0,1.0
60141.0,2871.0,25.0,1.0
60141.0,2872.0,25.0,1.0
60139.0,2873.0,25.0,1.0
60138.0,2878.0,25.0,1.0
60138.0,2883.0,25.0,1.0
60139.0,2883.0,25.0,1.0
60144.0,2888.0,25.0,1.0
60149.0,2891.0,25.0,1.0
60157.0,2893.0,25.0,1.0
60163.0,2898.0,25.0,1.0
60165.0,2900.0,25.0,1.0
60169.0,2902.0,25.0,1.0
60184.0,2907.0,25.0,1.0
60191.0,2908.0,25.0,1.0
60201.0,2909.0,25.0,1.0
60207.0,2910.0,25.0,1.0
60217.0,2915.0,25.0,1.0
60223.0,2917.0,25.0,1.0
60226.0,2917.0,25.0,1.0
60233.0,2917.0,25.0,1.0
60239.0,2917.0,25.0,1.0
60246.0,2918.0,25.0,1.0
60249.0,2918.0,25.0,1.0
60253.0,2918.0,25.0,1.0
60257.0,2919.0,25.0,1.0
60270.0,2920.0,25.0,1.0
60277.0,2921.0,25.0,1.0
60283.0,2921.0,25.0,1.0
60286.0,2923.0,25.0,1.0
60289.0,2924.0,25.0,1.0
60294.0,2925.0,25.0,1.0
60298.0,2926.0,25.0,1.0
60301.0,2928.0,25.0,1.0
60312.0,2929.0,25.0,1.0
60322.0,2929.0,25.0,1.0
60323.0,2929.0,25.0,1.0
60326.0,2929.0,25.0,1.0
60328.0,2929.0,25.0,1.0
60333.0,2929.0,25.0,1.0
60339.0,2930.0,25.0,1.0
60346.0,2930.0,25.0,1.0
60351.0,2930.0,25.0,1.0
60358.0,2930.0,25.0,1.0
60362.0,2930.0,25.0,1.0
60365.0,2929.0,25.0,1.0
60370.0,2929.0,25.0,1.0
60375.0,2929.0,25.0,1.0
60385.0,2928.0,25.0,1.0
60394.0,2929.0,25.0,1.0
60405.0,2929.0,25.0,1.0
60410.0,2926.0,25.0,1.0
60414.0,2926.0,25.0,1.0
60418.0,2925.0,25.0,1.0
60423.0,2926.0,25.0,1.0
60427.0,2925.0,25.0,1.0
60436.0,2925.0,25.0,1.0
60439.0,2925.0,25.0,1.0
60449.0,2925.0,25.0,1.0
60463.0,2925.0,25.0,1.0
60469.0,2925.0,25.0,1.0
60481.0,2925.0,25.0,1.0
60489.0,2925.0,25.0,1.0
60495.0,2923.0,25.0,1.0
60496.0,2921.0,25.0,1.0
60502.0,2912.0,25.0,1.0
60504.0,2903.0,25.0,1.0
60504.0,2899.0,25.0,1.0
60505.0,2894.0,25.0,1.0
60504.0,2891.0,25.0,1.0
60504.0,2886.0,25.0,1.0
60502.0,2883.0,25.0,1.0
60500.0,2879.0,25.0,1.0
60495.0,2877.0,25.0,1.0
60490.0,2877.0,25.0,1.0
60485.0,2877.0,25.0,1.0
60483.0,2878.0,25.0,1.0
60478.0,2879.0,25.0,1.0
60475.0,2882.0,25.0,1.0
60470.0,2883.0,25.0,1.0
60467.0,2884.0,25.0,1.0
60464.0,2886.0,25.0,1.0
60452.0,2888.0,25.0,1.0
60447.0,2891.0,25.0,1.0
60443.0,2892.0,25.0,1.0
60439.0,2893.0,25.0,1.0
60437.0,2894.0,25.0,1.0
60435.0,2896.0,25.0,1.0
60428.0,2897.0,25.0,1.0
60422.0,2897.0,25.0,1.0
60414.0,2897.0,25.0,1.0
60405.0,2898.0,25.0,1.0
60399.0,2898.0,25.0,1.0
60396.0,2898.0,25.0,1.0
60394.0,2899.0,25.0,1.0
60386.0,2900.0,25.0,1.0
60383.0,2900.0,25.0,1.0
60381.0,2902.0,25.0,1.0
60380.0,2902.0,25.0,1.0
60378.0,2902.0,25.0,1.0
60374.0,2903.0,25.0,1.0
60370.0,2904.0,25.0,1.0
60363.0,2904.0,25.0,1.0
60358.0,2903.0,25.0,1.0
60344.0,2902.0,25.0,1.0
60342.0,2900.0,25.0,1.0
60341.0,2899.0,25.0,1.0
60335.0,2897.0,25.0,1.0
60327.0,2894.0,25.0,1.0
60321.0,2892.0,25.0,1.0
60315.0,2889.0,25.0,1.0
60306.0,2887.0,25.0,1.0
60305.0,2886.0,25.0,1.0
60301.0,2884.0,25.0,1.0
60298.0,2883.0,25.0,1.0
60295.0,2882.0,25.0,1.0
60290.0,2881.0,25.0,1.0
60286.0,2881.0,25.0,1.0
60281.0,2879.0,25.0,1.0
60275.0,2878.0,25.0,1.0
60270.0,2878.0,25.0,1.0
60264.0,2876.0,25.0,1.0
60262.0,2876.0,25.0,1.0
60256.0,2873.0,25.0,1.0
60252.0,2873.0,25.0,1.0
60243.0,2872.0,25.0,1.0
60235.0,2870.0,25.0,1.0
60223.0,2867.0,25.0,1.0
60217.0,2865.0,25.0,1.0
60214.0,2865.0,25.0,1.0
60210.0,2862.0,25.0,1.0
60206.0,2861.0,25.0,1.0
60204.0,2861.0,25.0,1.0
60201.0,2860.0,25.0,1.0
60198.0,2860.0,25.0,1.0
60195.0,2860.0,25.0,1.0
60193.0,2860.0,25.0,1.0
60191.0,2860.0,25.0,1.0
60190.0,2861.0,25.0,1.0
60186.0,2860.0,25.0,1.0
60770.0,2918.0,26.0,1.0
60768.0,2920.0,26.0,1.0
60761.0,2922.0,26.0,1.0
60758.0,2923.0,26.0,1.0
60757.0,2923.0,26.0,1.0
60754.0,2926.0,26.0,1.0
60753.0,2927.0,26.0,1.0
60752.0,2927.0,26.0,1.0
60751.0,2928.0,26.0,1.0
60749.0,2930.0,26.0,1.0
60748.0,2931.0,26.0,1.0
60747.0,2932.0,26.0,1.0
60747.0,2934.0,26.0,1.0
60747.0,2937.0,26.0,1.0
60746.0,2942.0,26.0,1.0
60747.0,2944.0,26.0,1.0
60748.0,2953.0,26.0,1.0
60752.0,2959.0,26.0,1.0
60753.0,2959.0,26.0,1.0
60762.0,2959.0,26.0,1.0
60768.0,2958.0,26.0,1.0
60775.0,2958.0,26.0,1.0
60785.0,2955.0,26.0,1.0
60790.0,2953.0,26.0,1.0
60791.0,2953.0,26.0,1.0
60795.0,2951.0,26.0,1.0
60799.0,2951.0,26.0,1.0
60801.0,2949.0,26.0,1.0
60807.0,2949.0,26.0,1.0
60809.0,2949.0,26.0,1.0
60815.0,2947.0,26.0,1.0
60821.0,2946.0,26.0,1.0
60825.0,2946.0,26.0,1.0
60832.0,2946.0,26.0,1.0
60835.0,2946.0,26.0,1.0
60841.0,2946.0,26.0,1.0
60844.0,2947.0,26.0,1.0
60852.0,2948.0,26.0,1.0
60854.0,2948.0,26.0,1.0
60861.0,2949.0,26.0,1.0
60862.0,2949.0,26.0,1.0
60865.0,2949.0,26.0,1.0
60870.0,2949.0,26.0,1.0
60879.0,2949.0,26.0,1.0
60884.0,2949.0,26.0,1.0
60891.0,2948.0,26.0,1.0
60898.0,2948.0,26.0,1.0
60902.0,2949.0,26.0,1.0
60907.0,2949.0,26.0,1.0
60910.0,2949.0,26.0,1.0
60913.0,2949.0,26.0,1.0
60916.0,2948.0,26.0,1.0
60920.0,2948.0,26.0,1.0
60926.0,2949.0,26.0,1.0
60930.0,2949.0,26.0,1.0
60934.0,2950.0,26.0,1.0
60939.0,2953.0,26.0,1.0
60946.0,2954.0,26.0,1.0
60952.0,2955.0,26.0,1.0
60957.0,2956.0,26.0,1.0
60960.0,2958.0,26.0,1.0
60961.0,2958.0,26.0,1.0
60963.0,2958.0,26.0,1.0
60966.0,2958.0,26.0,1.0
60964.0,2957.0,26.0,1.0
60969.0,2957.0,26.0,1.0
60973.0,2958.0,26.0,1.0
60978.0,2959.0,26.0,1.0
60982.0,2959.0,26.0,1.0
60986.0,2960.0,26.0,1.0
60991.0,2962.0,26.0,1.0
60995.0,2964.0,26.0,1.0
60999.0,2965.0,26.0,1.0
61005.0,2970.0,26.0,1.0
61021.0,2975.0,26.0,1.0
61026.0,2976.0,26.0,1.0
61036.0,2978.0,26.0,1.0
61042.0,2978.0,26.0,1.0
61049.0,2976.0,26.0,1.0
61053.0,2975.0,26.0,1.0
61057.0,2975.0,26.0,1.0
61061.0,2975.0,26.0,1.0
61062.0,2974.0,26.0,1.0
61069.0,2972.0,26.0,1.0
61079.0,2968.0,26.0,1.0
61082.0,2965.0,26.0,1.0
61085.0,2962.0,26.0,1.0
61088.0,2959.0,26.0,1.0
61088.0,2953.0,26.0,1.0
61088.0,2949.0,26.0,1.0
61086.0,2944.0,26.0,1.0
61085.0,2938.0,26.0,1.0
61079.0,2933.0,26.0,1.0
61077.0,2933.0,26.0,1.0
61068.0,2932.0,26.0,1.0
61049.0,2930.0,26.0,1.0
61036.0,2928.0,26.0,1.0
61027.0,2927.0,26.0,1.0
61020.0,2926.0,26.0,1.0
61014.0,2926.0,26.0,1.0
61005.0,2925.0,26.0,1.0
60999.0,2923.0,26.0,1.0
60994.0,2923.0,26.0,1.0
60989.0,2923.0,26.0,1.0
60984.0,2925.0,26.0,1.0
60980.0,2926.0,26.0,1.0
60973.0,2926.0,26.0,1.0
60959.0,2927.0,26.0,1.0
60951.0,2927.0,26.0,1.0
60943.0,2927.0,26.0,1.0
60928.0,2926.0,26.0,1.0
60914.0,2923.0,26.0,1.0
60900.0,2920.0,26.0,1.0
60884.0,2918.0,26.0,1.0
60882.0,2918.0,26.0,1.0
60872.0,2918.0,26.0,1.0
60863.0,2921.0,26.0,1.0
60859.0,2921.0,26.0,1.0
60851.0,2922.0,26.0,1.0
60843.0,2923.0,26.0,1.0
60836.0,2925.0,26.0,1.0
60825.0,2925.0,26.0,1.0
60814.0,2925.0,26.0,1.0
60802.0,2925.0,26.0,1.0
60796.0,2925.0,26.0,1.0
60793.0,2925.0,26.0,1.0
60790.0,2925.0,26.0,1.0
60785.0,2925.0,26.0,1.0
60778.0,2923.0,26.0,1.0
60775.0,2923.0,26.0,1.0
60775.0,2922.0,26.0,1.0
60774.0,2922.0,26.0,1.0
60773.0,2921.0,26.0,1.0
60770.0,2918.0,26.0,1.0
61841.0,2957.0,27.0,1.0
61844.0,2957.0,27.0,1.0
61846.0,2957.0,27.0,1.0
61854.0,2958.0,27.0,1.0
61863.0,2959.0,27.0,1.0
61863.0,2961.0,27.0,1.0
61864.0,2961.0,27.0,1.0
61865.0,2967.0,27.0,1.0
61867.0,2971.0,27.0,1.0
61869.0,2976.0,27.0,1.0
61869.0,2980.0,27.0,1.0
61869.0,2984.0,27.0,1.0
61869.0,2988.0,27.0,1.0
61869.0,2990.0,27.0,1.0
61868.0,2992.0,27.0,1.0
61865.0,2994.0,27.0,1.0
61864.0,2997.0,27.0,1.0
61860.0,2999.0,27.0,1.0
61858.0,3000.0,27.0,1.0
61853.0,3003.0,27.0,1.0
61849.0,3004.0,27.0,1.0
61848.0,3005.0,27.0,1.0
61846.0,3006.0,27.0,1.0
61841.0,3010.0,27.0,1.0
61837.0,3011.0,27.0,1.0
61832.0,3015.0,27.0,1.0
61830.0,3019.0,27.0,1.0
61825.0,3024.0,27.0,1.0
61820.0,3027.0,27.0,1.0
61817.0,3027.0,27.0,1.0
61814.0,3029.0,27.0,1.0
61807.0,3032.0,27.0,1.0
61806.0,3034.0,27.0,1.0
61802.0,3037.0,27.0,1.0
61796.0,3040.0,27.0,1.0
61795.0,3042.0,27.0,1.0
61794.0,3045.0,27.0,1.0
61791.0,3047.0,27.0,1.0
61789.0,3052.0,27.0,1.0
61786.0,3055.0,27.0,1.0
61784.0,3059.0,27.0,1.0
61781.0,3063.0,27.0,1.0
61779.0,3067.0,27.0,1.0
61778.0,3069.0,27.0,1.0
61777.0,3071.0,27.0,1.0
61775.0,3074.0,27.0,1.0
61773.0,3076.0,27.0,1.0
61772.0,3078.0,27.0,1.0
61768.0,3082.0,27.0,1.0
61767.0,3084.0,27.0,1.0
61762.0,3088.0,27.0,1.0
61759.0,3090.0,27.0,1.0
61757.0,3093.0,27.0,1.0
61756.0,3093.0,27.0,1.0
61752.0,3097.0,27.0,1.0
61749.0,3098.0,27.0,1.0
61744.0,3098.0,27.0,1.0
61738.0,3097.0,27.0,1.0
61733.0,3095.0,27.0,1.0
61730.0,3094.0,27.0,1.0
61730.0,3093.0,27.0,1.0
61725.0,3087.0,27.0,1.0
61723.0,3082.0,27.0,1.0
61722.0,3078.0,27.0,1.0
61722.0,3074.0,27.0,1.0
61722.0,3067.0,27.0,1.0
61723.0,3061.0,27.0,1.0
61726.0,3056.0,27.0,1.0
61730.0,3048.0,27.0,1.0
61735.0,3047.0,27.0,1.0
61737.0,3046.0,27.0,1.0
61746.0,3046.0,27.0,1.0
61752.0,3043.0,27.0,1.0
61758.0,3040.0,27.0,1.0
61763.0,3036.0,27.0,1.0
61767.0,3034.0,27.0,1.0
61768.0,3032.0,27.0,1.0
61770.0,3030.0,27.0,1.0
61774.0,3025.0,27.0,1.0
61775.0,3022.0,27.0,1.0
61778.0,3019.0,27.0,1.0
61781.0,3016.0,27.0,1.0
61784.0,3014.0,27.0,1.0
61786.0,3013.0,27.0,1.0
61789.0,3010.0,27.0,1.0
61790.0,3009.0,27.0,1.0
61793.0,3005.0,27.0,1.0
61800.0,3001.0,27.0,1.0
61804.0,2998.0,27.0,1.0
61807.0,2995.0,27.0,1.0
61809.0,2994.0,27.0,1.0
61811.0,2994.0,27.0,1.0
61814.0,2992.0,27.0,1.0
61821.0,2987.0,27.0,1.0
61826.0,2982.0,27.0,1.0
61831.0,2977.0,27.0,1.0
61833.0,2974.0,27.0,1.0
61835.0,2969.0,27.0,1.0
61836.0,2967.0,27.0,1.0
61837.0,2966.0,27.0,1.0
61838.0,2963.0,27.0,1.0
61838.0,2963.0,27.0,1.0
61839.0,2963.0,27.0,1.0
61841.0,2957.0,27.0,1.0
62309.0,3109.0,28.0,1.0
62312.0,3109.0,28.0,1.0
62315.0,3107.0,28.0,1.0
62319.0,3103.0,28.0,1.0
62322.0,3100.0,28.0,1.0
62325.0,3098.0,28.0,1.0
62331.0,3094.0,28.0,1.0
62335.0,3093.0,28.0,1.0
62337.0,3092.0,28.0,1.0
62341.0,3091.0,28.0,1.0
62343.0,3088.0,28.0,1.0
62346.0,3086.0,28.0,1.0
62351.0,3081.0,28.0,1.0
62353.0,3077.0,28.0,1.0
62357.0,3072.0,28.0,1.0
62361.0,3068.0,28.0,1.0
62362.0,3066.0,28.0,1.0
62364.0,3058.0,28.0,1.0
62367.0,3052.0,28.0,1.0
62368.0,3050.0,28.0,1.0
62372.0,3045.0,28.0,1.0
62374.0,3044.0,28.0,1.0
62378.0,3041.0,28.0,1.0
62380.0,3039.0,28.0,1.0
62382.0,3035.0,28.0,1.0
62387.0,3033.0,28.0,1.0
62388.0,3030.0,28.0,1.0
62389.0,3029.0,28.0,1.0
62393.0,3026.0,28.0,1.0
